model,augmentation,phase,epoch,loss,accuracy,date,transformations
OCDC__Size-640x640_Epoch-365_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,365,0.07367336397503225,0.9708908604213178,2021-12-02 10:38:22.082872,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-365_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,365,0.09029743278221455,0.962442437065972,2021-12-02 10:38:22.082919,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-366_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,366,0.08226127711553394,0.9682262079148065,2021-12-02 10:57:02.048839,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-366_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,366,0.08076724548341695,0.969853054470486,2021-12-02 10:57:02.048886,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-367_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,367,0.08096937435790269,0.9676115635463167,2021-12-02 11:15:44.200526,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-367_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,367,0.09586518236621688,0.9628889024522566,2021-12-02 11:15:44.200571,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-368_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,368,0.07832126900179467,0.9689493321010045,2021-12-02 11:34:21.716474,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-368_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,368,0.08240058661339289,0.9655947129991321,2021-12-02 11:34:21.716548,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-369_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,369,0.08916115680422297,0.964340622674851,2021-12-02 11:53:00.144907,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-369_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,369,0.0933450951713894,0.9628507758246531,2021-12-02 11:53:00.144968,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-370_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,370,0.08311485885746411,0.9678881051199781,2021-12-02 12:11:38.932020,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-370_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,370,0.07459191456795856,0.9695809733072912,2021-12-02 12:11:38.932052,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-371_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,371,0.07763961090475363,0.9695329153878353,2021-12-02 12:30:18.249891,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-371_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,371,0.09774686591282362,0.9660731743706596,2021-12-02 12:30:18.249923,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-372_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,372,0.07656482419179805,0.9700710245768227,2021-12-02 12:48:56.621199,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-372_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,372,0.0824713031230658,0.9660519070095486,2021-12-02 12:48:56.621246,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-373_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,373,0.07637676371280772,0.9694239908854166,2021-12-02 13:07:35.562117,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-373_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,373,0.08749220609970507,0.9682596028645835,2021-12-02 13:07:35.562150,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-374_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,374,0.08606253060867337,0.9658781651088179,2021-12-02 13:26:13.863465,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-374_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,374,0.09491906920415608,0.9606012641059029,2021-12-02 13:26:13.863512,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-375_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,375,0.08514377946949675,0.966319347563244,2021-12-02 13:44:51.901932,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-375_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,375,0.07884708126073545,0.9699428032769097,2021-12-02 13:44:51.901964,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-376_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,376,0.08135294329796082,0.9673156825474327,2021-12-02 14:03:28.841240,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-376_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,376,0.08052029495174792,0.9671822916666666,2021-12-02 14:03:28.841272,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-377_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,377,0.07822294563336635,0.9687399350120912,2021-12-02 14:22:05.380691,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-377_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,377,0.07753160643997539,0.9710394015842011,2021-12-02 14:22:05.380745,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-378_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,378,0.08113580919992684,0.9674687529064365,2021-12-02 14:40:43.081561,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-378_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,378,0.08921656289835987,0.9656740180121528,2021-12-02 14:40:43.081607,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-379_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,379,0.08101038004483599,0.9684395984468008,2021-12-02 14:59:19.677478,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-379_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,379,0.07339628856312225,0.9702911919487847,2021-12-02 14:59:19.677525,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-380_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,380,0.07448170989095962,0.9705333775111612,2021-12-02 15:17:56.090365,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-380_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,380,0.07381331498983046,0.9700542670355901,2021-12-02 15:17:56.090399,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-381_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,381,0.08778944317613466,0.9651378609793527,2021-12-02 15:36:32.008196,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-381_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,381,0.09817988606731282,0.9667192789713549,2021-12-02 15:36:32.008256,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-382_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,382,0.08365708861465788,0.9671095406668522,2021-12-02 15:55:08.745446,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-382_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,382,0.07894305714886893,0.9705097656250001,2021-12-02 15:55:08.745480,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-383_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,383,0.0821514349955383,0.9668450956798736,2021-12-02 16:13:46.480095,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-383_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,383,0.07705080885449812,0.9677569037543405,2021-12-02 16:13:46.480168,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-384_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,384,0.07759128445205599,0.9688317493257074,2021-12-02 16:32:25.802028,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-384_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,384,0.09925837551882069,0.9623501112196179,2021-12-02 16:32:25.802074,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-385_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,385,0.09299472228011664,0.9616374860491071,2021-12-02 16:51:05.205565,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-385_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,385,0.08486031469760241,0.9670783013237844,2021-12-02 16:51:05.205599,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-386_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,386,0.0814967187561381,0.9685763171968008,2021-12-02 17:09:43.329252,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-386_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,386,0.07769147482872035,0.9679894070095484,2021-12-02 17:09:43.329312,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-387_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,387,0.07498952129279977,0.9703775605701263,2021-12-02 17:28:22.924525,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-387_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,387,0.08796933599158416,0.9668911675347223,2021-12-02 17:28:22.924573,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-388_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,388,0.08638805796666214,0.9659772455124637,2021-12-02 17:47:00.985024,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-388_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,388,0.09966772700913427,0.9605209147135418,2021-12-02 17:47:00.985057,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-389_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,389,0.0829346667076915,0.9672348400297618,2021-12-02 18:05:40.134672,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-389_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,389,0.07488851682055106,0.970547159830729,2021-12-02 18:05:40.134705,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-390_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,390,0.08018164950661534,0.9678417096819195,2021-12-02 18:24:19.640929,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-390_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,390,0.0685062275308509,0.9730586073133681,2021-12-02 18:24:19.640962,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-391_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,391,0.07603287622355202,0.9696144641694566,2021-12-02 18:42:58.492354,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-391_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,391,0.07834119482716283,0.9670241970486109,2021-12-02 18:42:58.492399,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-392_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,392,0.07332248532406885,0.9710782238188241,2021-12-02 19:01:36.395834,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-392_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,392,0.12004668754038018,0.9571403808593748,2021-12-02 19:01:36.395908,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-393_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,393,0.07973780956900728,0.9692999587286075,2021-12-02 19:20:14.729612,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-393_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,393,0.2713224740392156,0.9256242811414932,2021-12-02 19:20:14.729646,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-394_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,394,0.0829968958359359,0.9663946620396211,2021-12-02 19:38:56.757089,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-394_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,394,0.10487995502190238,0.9625339626736111,2021-12-02 19:38:56.757123,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-395_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,395,0.08580567913342878,0.9662607073102685,2021-12-02 19:57:39.781560,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
